,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
1,PAYMENT,11348.71,C354605216,734899,723550.3,M824881806,0,0,0,0
1,TRANSFER,123180,C1447353473,7215,0,C20671747,12904.68,43691.09,0,0
1,PAYMENT,7073.6,C611289995,0,0,M663466110,0,0,0,0
1,PAYMENT,2803.83,C1129433283,0,0,M864138492,0,0,0,0
1,PAYMENT,106.81,C1810518740,0,0,M295180183,0,0,0,0
1,PAYMENT,6297.71,C1547883191,762,0,M1650113431,0,0,0,0
1,PAYMENT,2610.01,C1528769018,58697.54,56087.54,M183155105,0,0,0,0
1,PAYMENT,5320.1,C1089930529,56087.54,50767.43,M2001115307,0,0,0,0
1,PAYMENT,1460.63,C1429483328,1132,0,M172794870,0,0,0,0
1,TRANSFER,522264.8,C1927963027,24,0,C1234776885,11361,2025099,0,0
1,DEBIT,3584.21,C833240229,135496,131911.8,C1330106945,100614.1,24044.18,0,0
1,PAYMENT,3704.97,C1167088639,24553,20848.03,M707531688,0,0,0,0
1,PAYMENT,2773.61,C191568263,14332,11558.39,M1799635803,0,0,0,0
1,PAYMENT,3896.42,C751608431,11558.39,7661.97,M1723290893,0,0,0,0
1,PAYMENT,18781.84,C893640573,7661.97,0,M2085886997,0,0,0,0
1,PAYMENT,6660.33,C893523498,17710,11049.67,M1770070706,0,0,0,0
1,TRANSFER,26923.42,C1108517064,11049.67,0,C1983747920,199404.9,95508.95,0,0
1,TRANSFER,53783.57,C511354923,0,0,C1899073220,75514,420946.9,0,0
1,TRANSFER,80333.28,C992743048,0,0,C1749186397,321593,277515.1,0,0
1,TRANSFER,211075.9,C1540894701,0,0,C564160838,930082.8,1254956,0,0
1,TRANSFER,100677.9,C203149502,0,0,C1531333864,701567.6,55974.56,0,0
1,TRANSFER,473499.5,C1198197478,0,0,C453211571,883248.4,3461666,0,0
1,TRANSFER,1538200,C476579021,0,0,C1590550415,6977445,1.92E+07,0,0
1,TRANSFER,2421578,C106297322,0,0,C1590550415,8515646,1.92E+07,0,0
1,TRANSFER,1349671,C1419332030,0,0,C665576141,1538086,5515763,0,0
1,TRANSFER,314403.1,C1262110193,0,0,C1789550256,888232.3,4619799,0,0
1,TRANSFER,1457214,C396918327,0,0,C1590550415,1.09E+07,1.92E+07,0,0
1,TRANSFER,180368.8,C1055601039,0,0,C1359044626,1437353,16518.36,0,0
1,TRANSFER,445038.7,C547441493,0,0,C1531333864,802245.4,55974.56,0,0
1,TRANSFER,1123207,C967677821,0,0,C451111351,1773963,3940085,0,0
1,DEBIT,996,C1839206329,46132,45136,C998351292,88106.55,1015132,0,0
1,TRANSFER,176334.3,C169880779,45136,0,C1286084959,1251626,2107778,0,0
1,TRANSFER,161217.6,C552674617,0,0,C909295153,199733,5602235,0,0
1,TRANSFER,108443.6,C1974622245,0,0,C240650537,246974.3,0,0,0
1,TRANSFER,75442.68,C402808045,0,0,C1318822808,80469,500631.7,0,0
1,TRANSFER,55536.86,C332365138,0,0,C392292416,915902.4,3420103,0,0
1,TRANSFER,438437.1,C977160959,0,0,C248609774,740675.5,6453431,0,0
1,TRANSFER,928722.7,C1563053805,0,0,C985934102,1259120,971418.9,0,0
1,TRANSFER,1478772,C1464177809,0,0,C1170794006,1652668,22190.99,0,0
1,TRANSFER,2545478,C1057507014,0,0,C1590550415,1.24E+07,1.92E+07,0,0
1,TRANSFER,2061083,C2007599722,0,0,C1590550415,1.49E+07,1.92E+07,0,0
1,TRANSFER,983479.7,C2029780820,0,0,C1170794006,3131440,22190.99,0,0
1,TRANSFER,635508,C65080774,0,0,C747464370,834457.2,1567435,0,0
1,TRANSFER,848231.6,C2116179210,0,0,C1170794006,4114920,22190.99,0,0
1,TRANSFER,739112.9,C1172535934,0,0,C564160838,1141159,1254956,0,0
1,TRANSFER,324397.9,C1648700617,0,0,C932583850,373058.8,2719173,0,0
1,TRANSFER,982862.8,C1765900922,0,0,C985934102,2187842,971418.9,0,0
1,TRANSFER,955855,C94830685,0,0,C248609774,1179113,6453431,0,0
1,TRANSFER,179253.2,C1539947037,0,0,C1870252780,179614.1,46462.23,0,0
1,PAYMENT,5446.88,C270661321,666,0,M1964434661,0,0,0,0
1,PAYMENT,648.64,C1217312754,873,224.36,M1585571244,0,0,0,0
1,PAYMENT,8494.71,C1099552523,11129,2634.29,M66724371,0,0,0,0
1,CASH_OUT,373068.3,C1047934137,20034,0,C1286084959,1427961,2107778,0,0
1,CASH_IN,143236.3,C1862994526,0,143236.3,C1688019098,608932.2,97263.78,0,0
1,CASH_IN,228451.9,C1614133563,143236.3,371688.2,C2083562754,719678.4,1186557,0,0
1,CASH_IN,35902.49,C839771540,371688.2,407590.7,C2001112025,49003.3,0,0,0
1,CASH_IN,232953.6,C1037163664,407590.7,640544.3,C33524623,1172672,1517262,0,0
1,CASH_IN,65912.95,C180316302,640544.3,706457.2,C1330106945,104198.3,24044.18,0,0
1,CASH_IN,193492.7,C1200546947,706457.2,899949.9,C1531333864,1247284,55974.56,0,0
1,CASH_IN,60836.64,C443713699,899949.9,960786.6,C488044861,143436,5203.54,0,0
1,CASH_IN,62325.15,C695530017,960786.6,1023112,C564160838,1880272,1254956,0,0
1,CASH_IN,349640.5,C1493042329,1023112,1372752,C909295153,360950.6,5602235,0,0
1,CASH_IN,135324.2,C1751403001,1372752,1508076,C453211571,1356748,3461666,0,0
1,CASH_IN,380015.1,C1717433286,1508076,1888092,C401424608,1336470,1178808,0,0
1,CASH_IN,418688.3,C1756819670,1888092,2306780,C401424608,956455,1178808,0,0
1,CASH_IN,311023.5,C1078262677,2306780,2617803,C766572210,1477777,0,0,0
1,CASH_IN,151862.4,C178604517,2617803,2769666,C920011586,158858.5,0,0,0
1,CASH_IN,228710.1,C57624756,2769666,2998376,C1297685781,743792.1,16997.22,0,0
1,CASH_IN,220431.1,C1543518287,2998376,3218807,C451111351,2897170,3940085,0,0
1,CASH_IN,182861.5,C998242313,3218807,3401668,C485041780,192776.9,0,0,0
1,CASH_IN,231881.5,C464872674,3401668,3633550,C1509514333,894141.7,2415.16,0,0
1,CASH_IN,38071.17,C1659286984,3633550,3671621,C601893033,122487,54985.05,0,0
1,CASH_IN,87117.29,C1064905627,3671621,3758738,C75457651,501093.9,31469.78,0,0
1,CASH_IN,114271.7,C2072130509,3758738,3873010,C985934102,3170705,971418.9,0,0
1,CASH_IN,73199.1,C1260440107,3873010,3946209,C1749186397,401926.3,277515.1,0,0
1,CASH_IN,764773,C482307698,3946209,4710982,C985934102,3056434,971418.9,0,0
1,CASH_IN,106847.4,C1793899405,4710982,4817829,C575335780,335711.5,52415.15,0,0
1,CASH_IN,6287.28,C1765702,4817829,4824117,C1651855867,11274,0,0,0
1,CASH_IN,24936.34,C1302725372,4824117,4849053,C660143728,104408,42450.71,0,0
1,CASH_IN,55837.16,C713898436,4849053,4904890,C100555887,66800.82,10963.66,0,0
1,CASH_IN,63255.29,C632475595,4904890,4968146,C1100439041,237735.3,0,0,0
1,CASH_IN,104605.8,C1920305914,4968146,5072751,C357863579,207302.1,92307.65,0,0
1,CASH_IN,154160.8,C263833514,5072751,5226912,C503195940,157376,0,0,0
1,CASH_IN,257348,C1278839936,5226912,5484260,C985934102,2291661,971418.9,0,0
1,CASH_IN,201073.8,C2143739483,5484260,5685334,C401424608,537766.8,1178808,0,0
1,CASH_IN,53560.68,C565881091,5685334,5738895,C1761291320,172857.7,22233.65,0,0
1,CASH_IN,334234.4,C1618984457,5738895,6073129,C1870252780,358867.4,46462.23,0,0
1,CASH_IN,227335.2,C1621254922,6073129,6300464,C564160838,1817947,1254956,0,0
1,CASH_IN,134426.1,C702500163,6300464,6434890,C575335780,228864.2,52415.15,0,0
1,CASH_IN,2643.45,C1574509514,6434890,6437534,C215145189,49974,1891.79,0,0
1,CASH_IN,134977.1,C1087072654,6437534,6572511,C1750905143,471814.9,424250.5,0,0
1,CASH_IN,25090.03,C864221358,6572511,6597601,C1282788025,80148.6,0,0,0
1,CASH_IN,147388.7,C1617174216,6597601,6744990,C824009085,184486,64106.18,0,0
1,CASH_IN,217615.1,C1979080261,6744990,6962605,C392292416,971439.2,3420103,0,0
1,CASH_IN,355294.5,C1860886124,6962605,7317899,C747464370,1469965,1567435,0,0
1,CASH_IN,12336.48,C1250499735,7317899,7330236,C990398217,21024,83845.22,0,0
1,CASH_IN,349505.9,C173791568,7330236,7679741,C1590550415,1.70E+07,1.92E+07,0,0
1,CASH_IN,285185.3,C1293462056,7679741,7964927,C1335050193,451065.1,353532.6,0,0
1,CASH_IN,132953.5,C1966670937,7964927,8097880,C1359044626,1617722,16518.36,0,0
1,CASH_IN,214851.4,C2002174925,8097880,8312732,C33524623,939718.6,1517262,0,0
1,CASH_IN,54988.56,C588449070,8312732,8367720,C11003494,60870,1.06E+07,0,0
1,CASH_IN,62871.06,C735228558,8367720,8430591,C716157500,177707.9,4894.45,0,0
1,CASH_IN,61150.85,C376725601,8430591,8491742,C1360767589,1166393,2107965,0,0
1,CASH_IN,131409.3,C1476235721,8491742,8623151,C1068824137,290276,265092.4,0,0
1,CASH_IN,10844.33,C1828508781,8623151,8633996,C2083117811,42274,290772.6,0,0
1,PAYMENT,2054.84,C1376017854,22195,20140.16,M1732663543,0,0,0,0
1,CASH_IN,313373.6,C1552870927,20140.16,333513.7,C985934102,2034313,971418.9,0,0
1,CASH_IN,13289.87,C1448805967,333513.7,346803.6,C1225616405,78256.1,0,0,0
1,CASH_IN,27070.11,C641882263,346803.6,373873.7,C1568059495,70595,122750.5,0,0
1,CASH_IN,127954.7,C1930837320,373873.7,501828.4,C564160838,1590611,1254956,0,0
1,CASH_IN,197031,C1489193907,501828.4,698859.4,C1297685781,515082.1,16997.22,0,0
1,CASH_IN,144366.6,C1453606810,698859.4,843226.1,C985934102,1720939,971418.9,0,0
1,CASH_IN,7965.49,C1645624121,843226.1,851191.6,C195600860,35100.09,40348.79,0,0
1,CASH_IN,123103.7,C547923534,851191.6,974295.3,C736709391,541942.2,46820.71,0,0
1,CASH_IN,106634.8,C1660223291,974295.3,1080930,C1170794006,4963151,22190.99,0,0
1,CASH_IN,74933.22,C379124840,1080930,1155863,C1023714065,1312918,1412484,0,0
1,CASH_IN,120235,C1157943921,1155863,1276098,C977993101,194026.3,965870.1,0,0
1,CASH_IN,5763.99,C544966217,1276098,1281862,C1870252780,24632.95,46462.23,0,0
1,CASH_IN,156922.4,C1706272858,1281862,1438785,C665576141,2887757,5515763,0,0
1,CASH_IN,162666,C882471736,1438785,1601451,C1096283470,362164.9,0,0,0
1,CASH_IN,110226.3,C1475192960,1601451,1601451,C1816757085,1601451,1.07E+07,0,0
1,CASH_IN,142577.4,C727197178,1601451,1744028,C1100439041,174480,0,0,0
1,CASH_IN,6915.38,C1406253491,1744028,1750943,C85777802,49685,0,0,0
1,CASH_IN,157108,C749604930,1750943,1908051,C985934102,1576572,971418.9,0,0
1,CASH_IN,223555.1,C373097727,1908051,2131607,C564160838,1462657,1254956,0,0
1,CASH_IN,146331.1,C2082509879,2131607,2277938,C1531333864,1053791,55974.56,0,0
1,CASH_IN,141131.2,C576894497,2277938,2419069,C985934102,1419464,971418.9,0,0
1,CASH_IN,222711.5,C2123533871,2419069,2641780,C1590550415,1.67E+07,1.92E+07,0,0
1,CASH_IN,84980.31,C16148478,2641780,2726761,C1335050193,165879.8,353532.6,0,0
1,CASH_IN,628719.1,C2022689531,2726761,3355480,C1359044626,1484769,16518.36,0,0
1,CASH_IN,79285.8,C1340848245,3355480,3434766,C1170794006,4856517,22190.99,0,0
1,CASH_IN,57809.81,C635610193,3434766,3492575,C1454031203,59666,0,0,0
1,CASH_IN,75043.17,C379121284,3492575,3567619,C1511785794,156547,0,0,0
1,CASH_IN,248196.9,C281421502,3567619,3815816,C1297685781,318051.1,16997.22,0,0
1,CASH_IN,18851.44,C50072771,3815816,3834667,C215145189,47330.55,1891.79,0,0
1,CASH_IN,403418.4,C848097505,3834667,4238085,C1286084959,1801029,2107778,0,0
1,CASH_IN,235564.8,C1672598778,4238085,4473650,C451111351,2676739,3940085,0,0
1,CASH_IN,32325.24,C1122233828,4473650,4505975,C1068824137,158866.8,265092.4,0,0
1,CASH_IN,345347.7,C538667887,4505975,4851323,C240650537,355417.9,0,0,0
1,CASH_IN,355500.3,C1967496309,4851323,5206823,C766572210,1166753,0,0,0
1,CASH_IN,103005.8,C406749219,5206823,5309829,C716157500,114836.9,4894.45,0,0
1,CASH_IN,108804,C1173340685,5309829,5418633,C766572210,811253.2,0,0,0
1,CASH_IN,259753.3,C1045731788,5418633,5678386,C1209271652,260112.5,0,0,0
1,CASH_IN,234094.2,C1739267143,5678386,5912481,C985934102,1278333,971418.9,0,0
1,CASH_IN,273305.7,C192456457,5912481,6185786,C1023714065,1237985,1412484,0,0
1,CASH_IN,186839,C817689537,6185786,6372625,C736709391,418838.5,46820.71,0,0
1,CASH_IN,193161,C708613859,6372625,6565786,C451111351,2441174,3940085,0,0
1,CASH_IN,152823.9,C365625031,6565786,6718610,C1789550256,1202635,4619799,0,0
1,CASH_IN,91457.82,C1531200408,6718610,6810068,C1509514333,662260.2,2415.16,0,0
1,CASH_IN,277807.5,C212963786,6810068,7087875,C1531333864,907460.3,55974.56,0,0
1,CASH_IN,8679.13,C1123321137,7087875,7096555,C575335780,94438.08,52415.15,0,0
1,CASH_IN,2099.59,C685934,7096555,7098654,C1854778591,40471.79,0,0,0
1,CASH_IN,221693.1,C2032909428,7098654,7320347,C1531333864,629652.9,55974.56,0,0
1,CASH_IN,206097.7,C2031377754,7320347,7526445,C564160838,1239102,1254956,0,0
1,CASH_IN,22384.21,C523211332,7526445,7548829,C459857341,42211,387263,0,0
1,CASH_IN,73210.99,C1280124872,7548829,7622040,C1435804085,79582.64,96.88,0,0
1,CASH_IN,236747.6,C1747053097,7622040,7858788,C757108857,390963.2,0,0,0
1,CASH_IN,6284.18,C864326906,7858788,7865072,C1749186397,328727.2,277515.1,0,0
1,CASH_IN,100198.8,C1348115836,7865072,7965271,C1750905143,336837.8,424250.5,0,0
1,CASH_IN,160347.3,C1972143064,7965271,8125618,C33524623,724867.2,1517262,0,0
1,CASH_IN,289272.8,C312168418,8125618,8414891,C75457651,413976.6,31469.78,0,0
1,CASH_IN,63189.26,C95369743,8414891,8478080,C1860513229,101925,0,0,0
1,CASH_IN,196725.3,C26928827,8478080,8674805,C451111351,2248013,3940085,0,0
1,PAYMENT,5882.32,C278476563,10252,4369.68,M1479909053,0,0,0,0
1,DEBIT,625.92,C615954678,30165,29539.08,C811587677,1042,0,0,0
1,PAYMENT,5937.72,C1926180325,21779,15841.28,M733461760,0,0,0,0
1,PAYMENT,9796.29,C1594039997,274658,264861.7,M1323531427,0,0,0,0
1,PAYMENT,13449.95,C1170788511,11080,0,M1400973979,0,0,0,0
1,PAYMENT,4749.6,C347091104,8038,3288.4,M1105416433,0,0,0,0
1,PAYMENT,6460.86,C1110195322,31009,24548.14,M404947798,0,0,0,0
1,PAYMENT,3605.26,C226690498,10120,6514.74,M1455204443,0,0,0,0
1,PAYMENT,624.61,C1976602906,52594,51969.39,M1978209605,0,0,0,0
1,PAYMENT,3854.92,C1624351535,9241,5386.08,M1394356510,0,0,0,0
1,TRANSFER,420532.3,C582300198,5386.08,0,C1971489295,614566,0,0,0
1,PAYMENT,4402.86,C533415944,4469,66.14,M1919834117,0,0,0,0
1,CASH_OUT,147804,C1086849943,66.14,0,C1182461167,158919,23508.22,0,0
1,PAYMENT,151.2,C1265053098,1904,1752.8,M246003654,0,0,0,0
1,PAYMENT,58.21,C235370598,14506,14447.79,M248710794,0,0,0,0
1,PAYMENT,5936.82,C2083217543,741,0,M1073741635,0,0,0,0
1,CASH_OUT,145944.7,C177104018,24376,0,C1123629720,222,46393.85,0,0
1,TRANSFER,7206.33,C478139423,24932,17725.67,C1032986144,21308,18161.79,0,0
1,DEBIT,5581.55,C997695567,530,0,C1282788025,55058.57,0,0,0
1,DEBIT,5853.21,C2066892165,5039,0,C662736689,20018,4891091,0,0
1,PAYMENT,2528.1,C48305285,5037,2508.9,M1625090026,0,0,0,0
1,PAYMENT,5655.17,C1714378342,9522,3866.83,M265824587,0,0,0,0
1,PAYMENT,1456.09,C93798665,101018,99561.91,M41092582,0,0,0,0
1,PAYMENT,4252.82,C519303080,5545,1292.18,M1345265484,0,0,0,0
1,TRANSFER,276460.6,C1871680329,595,0,C1360767589,1105242,2107965,0,0
1,PAYMENT,8811.67,C1976166251,30848,22036.33,M1950800085,0,0,0,0
1,PAYMENT,12666.68,C1547398254,891,0,M1337829755,0,0,0,0
1,CASH_OUT,95636.49,C1979055448,0,0,C1740000325,359141.7,1363369,0,0
1,CASH_OUT,195314.3,C934740803,0,0,C2083562754,491226.5,1186557,0,0
1,PAYMENT,6049.09,C812143047,1,0,M314364096,0,0,0,0
1,PAYMENT,14306.8,C1215951090,0,0,M1205559205,0,0,0,0
1,PAYMENT,1117.34,C894421232,35611,34493.66,M1098986569,0,0,0,0
1,DEBIT,3179.7,C1182311147,124703.9,121524.1,C1540270363,20767,0,0,0
1,PAYMENT,2880.68,C1531182070,121524.1,118643.5,M276869158,0,0,0,0
1,PAYMENT,3060.54,C1491860739,118643.5,115582.9,M1527214863,0,0,0,0
1,PAYMENT,879.42,C534753234,115582.9,114703.5,M172699023,0,0,0,0
1,PAYMENT,3486.78,C231725600,114703.5,111216.7,M1831882653,0,0,0,0
1,PAYMENT,21530.96,C259251414,111216.7,89685.77,M1552400354,0,0,0,0
1,PAYMENT,2426.31,C803893384,89685.77,87259.46,M1078566479,0,0,0,0
1,PAYMENT,5110.1,C1372422140,87259.46,82149.35,M819245704,0,0,0,0
1,PAYMENT,207.75,C1288108586,82149.35,81941.6,M1089584667,0,0,0,0
1,PAYMENT,18437.04,C2054757222,81941.6,63504.55,M1865201235,0,0,0,0
1,PAYMENT,8690.69,C348132918,63504.55,54813.86,M1493988307,0,0,0,0
1,PAYMENT,4946.03,C1805443519,54813.86,49867.83,M1636322481,0,0,0,0
1,PAYMENT,5432.09,C1978504976,49867.83,44435.75,M1338368149,0,0,0,0
1,PAYMENT,7649.41,C1129869771,44435.75,36786.34,M1620459733,0,0,0,0
1,PAYMENT,3943.17,C2044337856,36786.34,32843.16,M435914790,0,0,0,0
1,PAYMENT,3101.33,C422409467,32843.16,29741.84,M1273958371,0,0,0,0
1,TRANSFER,51719.13,C1659515968,882,0,C1629911510,59670,15375.37,0,0
1,PAYMENT,13465.91,C664091267,0,0,M1433208870,0,0,0,0
1,PAYMENT,19561.05,C1724814719,0,0,M1437988306,0,0,0,0
1,PAYMENT,9762.28,C1543146693,129,0,M1718322084,0,0,0,0
1,PAYMENT,9778.81,C1956415355,18824,9045.19,M251520863,0,0,0,0
1,CASH_OUT,562903.8,C24039137,9045.19,0,C33524623,564519.9,1517262,0,0
1,PAYMENT,5055.94,C992086987,30295,25239.06,M731243659,0,0,0,0
1,PAYMENT,2858.89,C1244867001,21820,18961.11,M1037955032,0,0,0,0
1,PAYMENT,8531.42,C369805307,18961.11,10429.69,M314562573,0,0,0,0
1,PAYMENT,84.22,C1100109058,25828,25743.78,M333693383,0,0,0,0
1,CASH_OUT,227478,C1394010463,25743.78,0,C1590550415,1.64E+07,1.92E+07,0,0
1,PAYMENT,5033.02,C1057307776,23946.7,18913.68,M1819038759,0,0,0,0
1,TRANSFER,100588.8,C1636588948,18913.68,0,C2050019814,105223,0,0,0
1,PAYMENT,9374.72,C95685867,21064,11689.28,M331596257,0,0,0,0
1,PAYMENT,598.24,C494953170,102631,102032.8,M509864971,0,0,0,0
1,PAYMENT,4531.55,C999647352,20125,15593.45,M911501858,0,0,0,0
1,PAYMENT,2998.2,C677120200,15593.45,12595.25,M694069884,0,0,0,0
1,PAYMENT,9269.99,C957923719,12595.25,3325.26,M747158012,0,0,0,0
1,PAYMENT,1209.64,C1692073709,3325.26,2115.61,M948675904,0,0,0,0
1,PAYMENT,1298.7,C1197498159,2115.61,816.91,M785271142,0,0,0,0
1,PAYMENT,7797,C500230084,816.91,0,M2023026843,0,0,0,0
1,PAYMENT,5831.03,C1028145537,0,0,M1628551735,0,0,0,0
1,PAYMENT,7067.9,C2078641942,0,0,M606775513,0,0,0,0
1,PAYMENT,14895.51,C1527882132,0,0,M935160003,0,0,0,0
1,PAYMENT,3316.21,C1626852381,0,0,M300604602,0,0,0,0
1,PAYMENT,22276,C1193398802,0,0,M453398853,0,0,0,0
1,PAYMENT,16505.51,C1171255580,0,0,M34073107,0,0,0,0
1,PAYMENT,636.95,C1275009283,0,0,M1658512704,0,0,0,0
1,PAYMENT,2056.59,C1478995734,0,0,M1699578227,0,0,0,0
1,PAYMENT,704.74,C1456061400,0,0,M1661777060,0,0,0,0
1,PAYMENT,3222.32,C104261836,0,0,M259630944,0,0,0,0
1,PAYMENT,11889.61,C351656492,0,0,M316335490,0,0,0,0
1,PAYMENT,9491.89,C597364637,0,0,M1637613097,0,0,0,0
1,PAYMENT,6131.21,C1527086220,0,0,M515273883,0,0,0,0
1,PAYMENT,11938.61,C1697281847,0,0,M1535026957,0,0,0,0
1,PAYMENT,4233.45,C737104370,0,0,M105966264,0,0,0,0
1,PAYMENT,32643.79,C821405322,0,0,M505231702,0,0,0,0
1,PAYMENT,622.15,C1328323494,14112.8,13490.65,M1311292881,0,0,0,0
1,PAYMENT,4573.12,C1408533352,13490.65,8917.54,M617928649,0,0,0,0
1,PAYMENT,6057.8,C252615006,6996.1,938.3,M79919963,0,0,0,0
1,PAYMENT,5770.32,C1943750504,938.3,0,M1907604549,0,0,0,0
1,PAYMENT,9152.97,C176955204,0,0,M353023213,0,0,0,0
1,DEBIT,12154.7,C1011044643,39699,27544.3,C451111351,2051288,3940085,0,0
1,PAYMENT,8378.01,C1358857082,80899.44,72521.43,M979550238,0,0,0,0
1,PAYMENT,9616.45,C2056234595,72521.43,62904.98,M1558395480,0,0,0,0
1,PAYMENT,2231.28,C2023917549,12998,10766.72,M1416415959,0,0,0,0
1,PAYMENT,4932.54,C1398260359,136555,131622.5,M371397455,0,0,0,0
1,CASH_IN,65413.89,C2052223881,131622.5,197036.4,C614685048,144605,0,0,0
1,CASH_IN,98560.08,C1213871206,197036.4,295596.4,C434091818,167719.9,63112.23,0,0
1,CASH_IN,15054.61,C628392976,295596.4,310651,C832279283,33340,185389.8,0,0
1,CASH_IN,161632.2,C725832346,310651,472283.2,C985934102,1044239,971418.9,0,0
1,CASH_IN,47529.19,C1113895488,472283.2,519812.4,C1359044626,856049.7,16518.36,0,0
1,CASH_IN,9577.45,C1527007086,519812.4,529389.9,C838411509,32204,22774.25,0,0
1,CASH_IN,414238.6,C1523649562,529389.9,943628.4,C1359044626,808520.5,16518.36,0,0
1,CASH_IN,89327.65,C1807176280,943628.4,1032956,C451111351,2063442,3940085,0,0
1,CASH_IN,194900.2,C203819996,1032956,1227856,C1262822392,8633996,1.25E+07,0,0
1,CASH_IN,24470.43,C1977618945,1227856,1252327,C1360767589,1381703,2107965,0,0
1,CASH_IN,217668.4,C662925691,1252327,1469995,C476800120,347373.3,49864.36,0,0
1,CASH_IN,9067.51,C1995952705,1469995,1479063,C1182461167,306723,23508.22,0,0
1,CASH_IN,336827.9,C1244880808,1479063,1815890,C476402209,401493.7,51513.44,0,0
1,CASH_IN,45317.95,C1060519157,1815890,1861208,C2096057945,99578.86,0,0,0
1,CASH_IN,230021,C58890945,1861208,2091229,C1170794006,4777231,22190.99,0,0
1,CASH_IN,154578.3,C1269773610,2091229,2245808,C564160838,1033004,1254956,0,0
1,CASH_IN,314134,C464649704,2245808,2559942,C1509514333,570802.4,2415.16,0,0
1,CASH_IN,206405.9,C367967231,2559942,2766348,C453211571,1221424,3461666,0,0
1,CASH_IN,158995.3,C36531985,2766348,2925343,C1816757085,8674805,1.07E+07,0,0
1,CASH_IN,188238.5,C815336475,2925343,3113581,C766572210,702449.2,0,0,0
1,CASH_IN,21255.8,C609483101,3113581,3134837,C1381128261,52109,0,0,0
1,CASH_IN,205955.8,C1149407083,3134837,3340793,C1688019098,465695.9,97263.78,0,0
1,CASH_IN,178370.4,C767436045,3340793,3519163,C1590550415,1.67E+07,1.92E+07,0,0
1,CASH_IN,42547.96,C1430199669,3519163,3561711,C673068808,59693,9672.67,0,0
1,CASH_IN,15152.15,C1847431070,3561711,3576864,C1262822392,8439096,1.25E+07,0,0
1,CASH_IN,39249.67,C1043639521,3576864,3616113,C1225616405,64966.23,0,0,0
1,CASH_IN,101669.2,C1660837991,3616113,3717782,C1234776885,533625.8,2025099,0,0
1,CASH_IN,81694.11,C1325866488,3717782,3799476,C2083562754,686540.8,1186557,0,0
1,CASH_IN,10266.7,C1306794745,3799476,3809743,C1256728724,104323,69756.86,0,0
1,CASH_IN,35502.25,C1454171136,3809743,3845245,C1832580921,41159,0,0,0
1,CASH_IN,183250,C1195396074,3845245,4028495,C736709391,231999.6,46820.71,0,0
1,CASH_IN,219220.2,C811562535,4028495,4247716,C451111351,1974115,3940085,0,0
1,CASH_IN,254895.5,C1560379655,4247716,4502611,C1509514333,256668.4,2415.16,0,0
1,CASH_IN,143149,C1824322115,4502611,4645760,C1170794006,4547210,22190.99,0,0
1,CASH_IN,132457.5,C702999333,4645760,4778218,C1262822392,8423943,1.25E+07,0,0
1,CASH_IN,148834.3,C1648582256,4778218,4927052,C766572210,514210.7,0,0,0
1,CASH_IN,106727.8,C865858182,4927052,5033780,C665576141,2730834,5515763,0,0
1,CASH_IN,223123.7,C951988316,5033780,5256903,C1359044626,394281.9,16518.36,0,0
1,CASH_IN,194311.3,C647973805,5256903,5451215,C33524623,1127424,1517262,0,0
1,CASH_IN,338964.9,C1591161296,5451215,5790180,C766572210,365376.4,0,0,0
1,CASH_IN,247575.4,C842331982,5790180,6037755,C1262822392,8291486,1.25E+07,0,0
1,CASH_IN,29467.02,C2076249476,6037755,6067222,C1749186397,322443,277515.1,0,0
1,CASH_IN,90340.16,C660595570,6067222,6157562,C1590550415,1.65E+07,1.92E+07,0,0
1,CASH_IN,198847.3,C1088491512,6157562,6356410,C1023714065,964679.3,1412484,0,0
1,CASH_IN,155075.4,C1434066477,6356410,6511485,C1971489295,1035098,0,0,0
1,CASH_IN,76932.89,C648315947,6511485,6588418,C1023714065,765831.9,1412484,0,0
1,CASH_IN,92971.79,C2117642238,6588418,6681390,C796533847,111367.9,0,0,0
1,CASH_IN,7322.98,C913242382,6681390,6688713,C146305349,64966,57643.02,0,0
1,CASH_IN,222127,C870322840,6688713,6910840,C1286084959,1397611,2107778,0,0
1,CASH_IN,62983.91,C837246227,6910840,6973824,C1740000325,454778.2,1363369,0,0
1,CASH_IN,1271.77,C173738886,6973824,6975095,C932583850,697456.7,2719173,0,0
1,CASH_IN,246816.7,C1262237002,6975095,7221912,C33524623,933112.4,1517262,0,0
1,CASH_IN,21898.97,C2029754983,7221912,7243811,C747464370,1114671,1567435,0,0
1,CASH_IN,30811.56,C1946111918,7243811,7274622,C22805895,152178,651524.9,0,0
1,CASH_IN,100275.1,C564817260,7274622,7374898,C564160838,878425.6,1254956,0,0
1,CASH_IN,46630.53,C194415222,7374898,7421528,C2083562754,604846.7,1186557,0,0
1,CASH_IN,158775.6,C798622145,7421528,7580304,C1023714065,688899.1,1412484,0,0
1,CASH_IN,90556.08,C638695843,7580304,7670860,C288665596,186372.9,8496.61,0,0
1,CASH_IN,173948.9,C1411543296,7670860,7844809,C1740000325,391794.3,1363369,0,0
1,CASH_IN,66216.71,C1800967368,7844809,7911025,C97730845,117785.9,9940339,0,0
1,CASH_IN,216134,C338887787,7911025,8127159,C747464370,1092772,1567435,0,0
1,CASH_IN,371883.8,C1061448687,8127159,8499043,C1971489295,880022.9,0,0,0
